LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
EA19;QGDP;VOLIDX;IDX;Q;1999-Q2;81.7;
EA19;QGDP;VOLIDX;IDX;Q;1999-Q3;82.7;
EA19;QGDP;VOLIDX;IDX;Q;1999-Q4;83.7;
EA19;QGDP;VOLIDX;IDX;Q;2000-Q1;84.7;
EA19;QGDP;VOLIDX;IDX;Q;2000-Q2;85.4;
EA19;QGDP;VOLIDX;IDX;Q;2000-Q3;85.9;
EA19;QGDP;VOLIDX;IDX;Q;2000-Q4;86.5;
EA19;QGDP;VOLIDX;IDX;Q;2001-Q1;87.3;
EA19;QGDP;VOLIDX;IDX;Q;2001-Q2;87.4;
EA19;QGDP;VOLIDX;IDX;Q;2001-Q3;87.5;
EA19;QGDP;VOLIDX;IDX;Q;2001-Q4;87.6;
EA19;QGDP;VOLIDX;IDX;Q;2002-Q1;87.7;
EA19;QGDP;VOLIDX;IDX;Q;2002-Q2;88.2;
EA19;QGDP;VOLIDX;IDX;Q;2002-Q3;88.5;
EA19;QGDP;VOLIDX;IDX;Q;2002-Q4;88.7;
EA19;QGDP;VOLIDX;IDX;Q;2003-Q1;88.4;
EA19;QGDP;VOLIDX;IDX;Q;2003-Q2;88.5;
EA19;QGDP;VOLIDX;IDX;Q;2003-Q3;89;
EA19;QGDP;VOLIDX;IDX;Q;2003-Q4;89.6;
EA19;QGDP;VOLIDX;IDX;Q;2004-Q1;90.1;
EA19;QGDP;VOLIDX;IDX;Q;2004-Q2;90.6;
EA19;QGDP;VOLIDX;IDX;Q;2004-Q3;90.9;
EA19;QGDP;VOLIDX;IDX;Q;2004-Q4;91.2;
EA19;QGDP;VOLIDX;IDX;Q;2005-Q1;91.4;
EA19;QGDP;VOLIDX;IDX;Q;2005-Q2;91.9;
EA19;QGDP;VOLIDX;IDX;Q;2005-Q3;92.6;
EA19;QGDP;VOLIDX;IDX;Q;2005-Q4;93.2;
EA19;QGDP;VOLIDX;IDX;Q;2006-Q1;94;
EA19;QGDP;VOLIDX;IDX;Q;2006-Q2;95;
EA19;QGDP;VOLIDX;IDX;Q;2006-Q3;95.6;
EA19;QGDP;VOLIDX;IDX;Q;2006-Q4;96.7;
EA19;QGDP;VOLIDX;IDX;Q;2007-Q1;97.3;
EA19;QGDP;VOLIDX;IDX;Q;2007-Q2;98;
EA19;QGDP;VOLIDX;IDX;Q;2007-Q3;98.4;
EA19;QGDP;VOLIDX;IDX;Q;2007-Q4;99;
EA19;QGDP;VOLIDX;IDX;Q;2008-Q1;99.4;
EA19;QGDP;VOLIDX;IDX;Q;2008-Q2;99.1;
EA19;QGDP;VOLIDX;IDX;Q;2008-Q3;98.6;
EA19;QGDP;VOLIDX;IDX;Q;2008-Q4;96.9;
EA19;QGDP;VOLIDX;IDX;Q;2009-Q1;93.8;
EA19;QGDP;VOLIDX;IDX;Q;2009-Q2;93.8;
EA19;QGDP;VOLIDX;IDX;Q;2009-Q3;94.2;
EA19;QGDP;VOLIDX;IDX;Q;2009-Q4;94.6;
EA19;QGDP;VOLIDX;IDX;Q;2010-Q1;95;
EA19;QGDP;VOLIDX;IDX;Q;2010-Q2;95.9;
EA19;QGDP;VOLIDX;IDX;Q;2010-Q3;96.3;
EA19;QGDP;VOLIDX;IDX;Q;2010-Q4;96.9;
EA19;QGDP;VOLIDX;IDX;Q;2011-Q1;97.7;
EA19;QGDP;VOLIDX;IDX;Q;2011-Q2;97.8;
EA19;QGDP;VOLIDX;IDX;Q;2011-Q3;97.8;
EA19;QGDP;VOLIDX;IDX;Q;2011-Q4;97.5;
EA19;QGDP;VOLIDX;IDX;Q;2012-Q1;97.3;
EA19;QGDP;VOLIDX;IDX;Q;2012-Q2;97;
EA19;QGDP;VOLIDX;IDX;Q;2012-Q3;96.9;
EA19;QGDP;VOLIDX;IDX;Q;2012-Q4;96.5;
EA19;QGDP;VOLIDX;IDX;Q;2013-Q1;96.1;
EA19;QGDP;VOLIDX;IDX;Q;2013-Q2;96.6;
EA19;QGDP;VOLIDX;IDX;Q;2013-Q3;96.9;
EA19;QGDP;VOLIDX;IDX;Q;2013-Q4;97.2;
EA19;QGDP;VOLIDX;IDX;Q;2014-Q1;97.6;
EA19;QGDP;VOLIDX;IDX;Q;2014-Q2;97.8;
EA19;QGDP;VOLIDX;IDX;Q;2014-Q3;98.2;
EA19;QGDP;VOLIDX;IDX;Q;2014-Q4;98.6;
EA19;QGDP;VOLIDX;IDX;Q;2015-Q1;99.3;
EA19;QGDP;VOLIDX;IDX;Q;2015-Q2;99.7;
EA19;QGDP;VOLIDX;IDX;Q;2015-Q3;100.2;
EA19;QGDP;VOLIDX;IDX;Q;2015-Q4;100.6;
EA19;QGDP;VOLIDX;IDX;Q;2016-Q1;101.2;
EA19;QGDP;VOLIDX;IDX;Q;2016-Q2;101.4;
EA19;QGDP;VOLIDX;IDX;Q;2016-Q3;101.9;
EA19;QGDP;VOLIDX;IDX;Q;2016-Q4;102.7;
EA19;QGDP;VOLIDX;IDX;Q;2017-Q1;103.4;
EA19;QGDP;VOLIDX;IDX;Q;2017-Q2;104.1;
EA19;QGDP;VOLIDX;IDX;Q;2017-Q3;105;
EA19;QGDP;VOLIDX;IDX;Q;2017-Q4;105.8;
EA19;QGDP;VOLIDX;IDX;Q;2018-Q1;106.1;
EA19;QGDP;VOLIDX;IDX;Q;2018-Q2;106.4;
EA19;QGDP;VOLIDX;IDX;Q;2018-Q3;106.6;
EA19;QGDP;VOLIDX;IDX;Q;2018-Q4;107.1;
EA19;QGDP;VOLIDX;IDX;Q;2019-Q1;107.6;
EA19;QGDP;VOLIDX;IDX;Q;2019-Q2;107.7;
EA19;QGDP;VOLIDX;IDX;Q;2019-Q3;108.1;
EA19;QGDP;VOLIDX;IDX;Q;2019-Q4;108.1;
EA19;QGDP;VOLIDX;IDX;Q;2020-Q1;104.1;
EA19;QGDP;VOLIDX;IDX;Q;2020-Q2;91.9;
BGR;QGDP;VOLIDX;IDX;A;1995;65.477103;
BGR;QGDP;VOLIDX;IDX;A;1996;68.841916;
BGR;QGDP;VOLIDX;IDX;A;1997;59.071311;
BGR;QGDP;VOLIDX;IDX;A;1998;61.602683;
BGR;QGDP;VOLIDX;IDX;A;1999;56.501355;
BGR;QGDP;VOLIDX;IDX;A;2000;59.203273;
BGR;QGDP;VOLIDX;IDX;A;2001;61.463204;
BGR;QGDP;VOLIDX;IDX;A;2002;65.12213;
BGR;QGDP;VOLIDX;IDX;A;2003;68.477119;
BGR;QGDP;VOLIDX;IDX;A;2004;72.888319;
BGR;QGDP;VOLIDX;IDX;A;2005;78.102415;
BGR;QGDP;VOLIDX;IDX;A;2006;83.415071;
BGR;QGDP;VOLIDX;IDX;A;2007;88.884666;
BGR;QGDP;VOLIDX;IDX;A;2008;94.293855;
BGR;QGDP;VOLIDX;IDX;A;2009;91.065638;
BGR;QGDP;VOLIDX;IDX;A;2010;91.584551;
BGR;QGDP;VOLIDX;IDX;A;2011;93.737686;
BGR;QGDP;VOLIDX;IDX;A;2012;94.075689;
BGR;QGDP;VOLIDX;IDX;A;2013;94.375542;
BGR;QGDP;VOLIDX;IDX;A;2014;96.163531;
BGR;QGDP;VOLIDX;IDX;A;2015;100;
BGR;QGDP;VOLIDX;IDX;A;2016;103.811538;
BGR;QGDP;VOLIDX;IDX;A;2017;107.451798;
BGR;QGDP;VOLIDX;IDX;A;2018;110.765816;
BGR;QGDP;VOLIDX;IDX;A;2019;114.500419;P
BGR;QGDP;TOT;PC_CHGPP;A;1996;5.138915;
BGR;QGDP;TOT;PC_CHGPP;A;1997;-14.192815;
BGR;QGDP;TOT;PC_CHGPP;A;1998;4.285282;
BGR;QGDP;TOT;PC_CHGPP;A;1999;-8.281016;
BGR;QGDP;TOT;PC_CHGPP;A;2000;4.782042;
BGR;QGDP;TOT;PC_CHGPP;A;2001;3.81724;
BGR;QGDP;TOT;PC_CHGPP;A;2002;5.953034;
BGR;QGDP;TOT;PC_CHGPP;A;2003;5.151842;
BGR;QGDP;TOT;PC_CHGPP;A;2004;6.44186;
BGR;QGDP;TOT;PC_CHGPP;A;2005;7.153542;
BGR;QGDP;TOT;PC_CHGPP;A;2006;6.802166;
BGR;QGDP;TOT;PC_CHGPP;A;2007;6.557082;
BGR;QGDP;TOT;PC_CHGPP;A;2008;6.085627;
BGR;QGDP;TOT;PC_CHGPP;A;2009;-3.423571;
BGR;QGDP;TOT;PC_CHGPP;A;2010;0.569824;
BGR;QGDP;TOT;PC_CHGPP;A;2011;2.35098;
BGR;QGDP;TOT;PC_CHGPP;A;2012;0.360583;
BGR;QGDP;TOT;PC_CHGPP;A;2013;0.318736;
BGR;QGDP;TOT;PC_CHGPP;A;2014;1.894547;
BGR;QGDP;TOT;PC_CHGPP;A;2015;3.989526;
BGR;QGDP;TOT;PC_CHGPP;A;2016;3.811538;
BGR;QGDP;TOT;PC_CHGPP;A;2017;3.506605;
BGR;QGDP;TOT;PC_CHGPP;A;2018;3.08419;
BGR;QGDP;TOT;PC_CHGPP;A;2019;3.371621;P
ROU;QGDP;VOLIDX;IDX;A;1995;57.740751;
ROU;QGDP;VOLIDX;IDX;A;1996;59.993884;
ROU;QGDP;VOLIDX;IDX;A;1997;57.215674;
ROU;QGDP;VOLIDX;IDX;A;1998;56.077605;
ROU;QGDP;VOLIDX;IDX;A;1999;55.832125;
ROU;QGDP;VOLIDX;IDX;A;2000;57.245403;
ROU;QGDP;VOLIDX;IDX;A;2001;60.154423;
ROU;QGDP;VOLIDX;IDX;A;2002;63.570824;
ROU;QGDP;VOLIDX;IDX;A;2003;65.042145;
ROU;QGDP;VOLIDX;IDX;A;2004;71.760914;
ROU;QGDP;VOLIDX;IDX;A;2005;75.123731;
ROU;QGDP;VOLIDX;IDX;A;2006;81.151645;
ROU;QGDP;VOLIDX;IDX;A;2007;86.992689;
ROU;QGDP;VOLIDX;IDX;A;2008;95.176055;
ROU;QGDP;VOLIDX;IDX;A;2009;89.892082;
ROU;QGDP;VOLIDX;IDX;A;2010;86.374672;
ROU;QGDP;VOLIDX;IDX;A;2011;88.12552;
ROU;QGDP;VOLIDX;IDX;A;2012;89.939933;
ROU;QGDP;VOLIDX;IDX;A;2013;93.087495;
ROU;QGDP;VOLIDX;IDX;A;2014;96.27052;
ROU;QGDP;VOLIDX;IDX;A;2015;100;
ROU;QGDP;VOLIDX;IDX;A;2016;104.796127;
ROU;QGDP;VOLIDX;IDX;A;2017;112.270659;
ROU;QGDP;VOLIDX;IDX;A;2018;117.25302;P
ROU;QGDP;VOLIDX;IDX;A;2019;122.025505;P
ROU;QGDP;TOT;PC_CHGPP;A;1996;3.902154;
ROU;QGDP;TOT;PC_CHGPP;A;1997;-4.630823;
ROU;QGDP;TOT;PC_CHGPP;A;1998;-1.989086;
ROU;QGDP;TOT;PC_CHGPP;A;1999;-0.43775;
ROU;QGDP;TOT;PC_CHGPP;A;2000;2.531299;
ROU;QGDP;TOT;PC_CHGPP;A;2001;5.081665;
ROU;QGDP;TOT;PC_CHGPP;A;2002;5.679385;
ROU;QGDP;TOT;PC_CHGPP;A;2003;2.31446;
ROU;QGDP;TOT;PC_CHGPP;A;2004;10.329869;
ROU;QGDP;TOT;PC_CHGPP;A;2005;4.686141;
ROU;QGDP;TOT;PC_CHGPP;A;2006;8.023982;
ROU;QGDP;TOT;PC_CHGPP;A;2007;7.19769;
ROU;QGDP;TOT;PC_CHGPP;A;2008;9.406957;
ROU;QGDP;TOT;PC_CHGPP;A;2009;-5.551787;
ROU;QGDP;TOT;PC_CHGPP;A;2010;-3.912925;
ROU;QGDP;TOT;PC_CHGPP;A;2011;2.027039;
ROU;QGDP;TOT;PC_CHGPP;A;2012;2.058895;
ROU;QGDP;TOT;PC_CHGPP;A;2013;3.499627;
ROU;QGDP;TOT;PC_CHGPP;A;2014;3.419391;
ROU;QGDP;TOT;PC_CHGPP;A;2015;3.873958;
ROU;QGDP;TOT;PC_CHGPP;A;2016;4.796127;
ROU;QGDP;TOT;PC_CHGPP;A;2017;7.13245;
ROU;QGDP;TOT;PC_CHGPP;A;2018;4.437812;P
ROU;QGDP;TOT;PC_CHGPP;A;2019;4.070245;P
BGR;QGDP;VOLIDX;IDX;Q;1995-Q1;58.090579;
BGR;QGDP;VOLIDX;IDX;Q;1995-Q2;64.933794;
BGR;QGDP;VOLIDX;IDX;Q;1995-Q3;65.255229;
BGR;QGDP;VOLIDX;IDX;Q;1995-Q4;71.036413;
BGR;QGDP;VOLIDX;IDX;Q;1996-Q1;71.840918;
BGR;QGDP;VOLIDX;IDX;Q;1996-Q2;71.035968;
BGR;QGDP;VOLIDX;IDX;Q;1996-Q3;67.61119;
BGR;QGDP;VOLIDX;IDX;Q;1996-Q4;66.188915;
BGR;QGDP;VOLIDX;IDX;Q;1997-Q1;59.482657;
BGR;QGDP;VOLIDX;IDX;Q;1997-Q2;58.856788;
BGR;QGDP;VOLIDX;IDX;Q;1997-Q3;60.171077;
BGR;QGDP;VOLIDX;IDX;Q;1997-Q4;58.15072;
BGR;QGDP;VOLIDX;IDX;Q;1998-Q1;64.952037;
BGR;QGDP;VOLIDX;IDX;Q;1998-Q2;60.708626;
BGR;QGDP;VOLIDX;IDX;Q;1998-Q3;61.179109;
BGR;QGDP;VOLIDX;IDX;Q;1998-Q4;60.271834;
BGR;QGDP;VOLIDX;IDX;Q;1999-Q1;58.870437;
BGR;QGDP;VOLIDX;IDX;Q;1999-Q2;57.315458;
BGR;QGDP;VOLIDX;IDX;Q;1999-Q3;56.834046;
BGR;QGDP;VOLIDX;IDX;Q;1999-Q4;53.742636;
BGR;QGDP;VOLIDX;IDX;Q;2000-Q1;58.395334;B
BGR;QGDP;VOLIDX;IDX;Q;2000-Q2;58.921106;
BGR;QGDP;VOLIDX;IDX;Q;2000-Q3;59.400472;
BGR;QGDP;VOLIDX;IDX;Q;2000-Q4;59.935067;
BGR;QGDP;VOLIDX;IDX;Q;2001-Q1;60.406033;
BGR;QGDP;VOLIDX;IDX;Q;2001-Q2;60.993324;
BGR;QGDP;VOLIDX;IDX;Q;2001-Q3;61.803871;
BGR;QGDP;VOLIDX;IDX;Q;2001-Q4;62.629763;
BGR;QGDP;VOLIDX;IDX;Q;2002-Q1;63.645288;
BGR;QGDP;VOLIDX;IDX;Q;2002-Q2;64.640346;
BGR;QGDP;VOLIDX;IDX;Q;2002-Q3;65.606209;
BGR;QGDP;VOLIDX;IDX;Q;2002-Q4;66.256547;
BGR;QGDP;VOLIDX;IDX;Q;2003-Q1;67.178927;
BGR;QGDP;VOLIDX;IDX;Q;2003-Q2;67.82039;
BGR;QGDP;VOLIDX;IDX;Q;2003-Q3;68.603223;
BGR;QGDP;VOLIDX;IDX;Q;2003-Q4;69.999002;
BGR;QGDP;VOLIDX;IDX;Q;2004-Q1;70.818633;
BGR;QGDP;VOLIDX;IDX;Q;2004-Q2;72.21311;
BGR;QGDP;VOLIDX;IDX;Q;2004-Q3;73.734168;
BGR;QGDP;VOLIDX;IDX;Q;2004-Q4;74.74751;
BGR;QGDP;VOLIDX;IDX;Q;2005-Q1;76.374021;
BGR;QGDP;VOLIDX;IDX;Q;2005-Q2;77.445068;
BGR;QGDP;VOLIDX;IDX;Q;2005-Q3;78.456899;
BGR;QGDP;VOLIDX;IDX;Q;2005-Q4;79.766989;
BGR;QGDP;VOLIDX;IDX;Q;2006-Q1;81.001569;
BGR;QGDP;VOLIDX;IDX;Q;2006-Q2;82.404826;
BGR;QGDP;VOLIDX;IDX;Q;2006-Q3;84.158123;
BGR;QGDP;VOLIDX;IDX;Q;2006-Q4;85.545316;
BGR;QGDP;VOLIDX;IDX;Q;2007-Q1;86.714463;
BGR;QGDP;VOLIDX;IDX;Q;2007-Q2;88.401176;
BGR;QGDP;VOLIDX;IDX;Q;2007-Q3;89.478244;
BGR;QGDP;VOLIDX;IDX;Q;2007-Q4;91.389041;
BGR;QGDP;VOLIDX;IDX;Q;2008-Q1;92.971441;
BGR;QGDP;VOLIDX;IDX;Q;2008-Q2;93.993788;
BGR;QGDP;VOLIDX;IDX;Q;2008-Q3;94.967408;
BGR;QGDP;VOLIDX;IDX;Q;2008-Q4;95.248642;
BGR;QGDP;VOLIDX;IDX;Q;2009-Q1;91.497977;
BGR;QGDP;VOLIDX;IDX;Q;2009-Q2;91.325389;
BGR;QGDP;VOLIDX;IDX;Q;2009-Q3;91.930522;
BGR;QGDP;VOLIDX;IDX;Q;2009-Q4;89.075009;
BGR;QGDP;VOLIDX;IDX;Q;2010-Q1;89.900442;
BGR;QGDP;VOLIDX;IDX;Q;2010-Q2;91.24078;
BGR;QGDP;VOLIDX;IDX;Q;2010-Q3;91.821069;
BGR;QGDP;VOLIDX;IDX;Q;2010-Q4;92.761381;
BGR;QGDP;VOLIDX;IDX;Q;2011-Q1;93.000228;
BGR;QGDP;VOLIDX;IDX;Q;2011-Q2;93.964052;
BGR;QGDP;VOLIDX;IDX;Q;2011-Q3;94.018608;
BGR;QGDP;VOLIDX;IDX;Q;2011-Q4;93.854484;
BGR;QGDP;VOLIDX;IDX;Q;2012-Q1;94.251844;
BGR;QGDP;VOLIDX;IDX;Q;2012-Q2;93.980245;
BGR;QGDP;VOLIDX;IDX;Q;2012-Q3;93.818003;
BGR;QGDP;VOLIDX;IDX;Q;2012-Q4;93.652206;
BGR;QGDP;VOLIDX;IDX;Q;2013-Q1;93.710996;
BGR;QGDP;VOLIDX;IDX;Q;2013-Q2;93.72464;
BGR;QGDP;VOLIDX;IDX;Q;2013-Q3;94.336939;
BGR;QGDP;VOLIDX;IDX;Q;2013-Q4;94.690104;
BGR;QGDP;VOLIDX;IDX;Q;2014-Q1;94.876502;
BGR;QGDP;VOLIDX;IDX;Q;2014-Q2;95.701265;
BGR;QGDP;VOLIDX;IDX;Q;2014-Q3;96.252673;
BGR;QGDP;VOLIDX;IDX;Q;2014-Q4;97.29293;
BGR;QGDP;VOLIDX;IDX;Q;2015-Q1;98.367053;
BGR;QGDP;VOLIDX;IDX;Q;2015-Q2;99.204366;
BGR;QGDP;VOLIDX;IDX;Q;2015-Q3;100.444893;
BGR;QGDP;VOLIDX;IDX;Q;2015-Q4;101.255954;
BGR;QGDP;VOLIDX;IDX;Q;2016-Q1;102.264989;
BGR;QGDP;VOLIDX;IDX;Q;2016-Q2;103.237076;
BGR;QGDP;VOLIDX;IDX;Q;2016-Q3;103.924326;
BGR;QGDP;VOLIDX;IDX;Q;2016-Q4;105.108417;
BGR;QGDP;VOLIDX;IDX;Q;2017-Q1;105.95719;
BGR;QGDP;VOLIDX;IDX;Q;2017-Q2;106.85649;
BGR;QGDP;VOLIDX;IDX;Q;2017-Q3;107.733564;
BGR;QGDP;VOLIDX;IDX;Q;2017-Q4;108.504857;
BGR;QGDP;VOLIDX;IDX;Q;2018-Q1;109.167557;
BGR;QGDP;VOLIDX;IDX;Q;2018-Q2;110.180511;
BGR;QGDP;VOLIDX;IDX;Q;2018-Q3;111.267629;
BGR;QGDP;VOLIDX;IDX;Q;2018-Q4;112.173989;
BGR;QGDP;VOLIDX;IDX;Q;2019-Q1;113.278769;P
BGR;QGDP;VOLIDX;IDX;Q;2019-Q2;114.042676;P
BGR;QGDP;VOLIDX;IDX;Q;2019-Q3;114.79901;P
BGR;QGDP;VOLIDX;IDX;Q;2019-Q4;115.667971;P
BGR;QGDP;VOLIDX;IDX;Q;2020-Q1;116.001366;P
BGR;QGDP;VOLIDX;IDX;Q;2020-Q2;104.4;P
BGR;QGDP;TOT;PC_CHGPP;Q;1995-Q2;11.780249;
BGR;QGDP;TOT;PC_CHGPP;Q;1995-Q3;0.495019;
BGR;QGDP;TOT;PC_CHGPP;Q;1995-Q4;8.859343;
BGR;QGDP;TOT;PC_CHGPP;Q;1996-Q1;1.132525;
BGR;QGDP;TOT;PC_CHGPP;Q;1996-Q2;-1.120462;
BGR;QGDP;TOT;PC_CHGPP;Q;1996-Q3;-4.821188;
BGR;QGDP;TOT;PC_CHGPP;Q;1996-Q4;-2.10361;
BGR;QGDP;TOT;PC_CHGPP;Q;1997-Q1;-10.131994;
BGR;QGDP;TOT;PC_CHGPP;Q;1997-Q2;-1.052188;
BGR;QGDP;TOT;PC_CHGPP;Q;1997-Q3;2.233028;
BGR;QGDP;TOT;PC_CHGPP;Q;1997-Q4;-3.357688;
BGR;QGDP;TOT;PC_CHGPP;Q;1998-Q1;11.696016;
BGR;QGDP;TOT;PC_CHGPP;Q;1998-Q2;-6.533145;
BGR;QGDP;TOT;PC_CHGPP;Q;1998-Q3;0.774985;
BGR;QGDP;TOT;PC_CHGPP;Q;1998-Q4;-1.482982;
BGR;QGDP;TOT;PC_CHGPP;Q;1999-Q1;-2.325127;
BGR;QGDP;TOT;PC_CHGPP;Q;1999-Q2;-2.641358;
BGR;QGDP;TOT;PC_CHGPP;Q;1999-Q3;-0.839935;
BGR;QGDP;TOT;PC_CHGPP;Q;1999-Q4;-5.439363;
BGR;QGDP;TOT;PC_CHGPP;Q;2000-Q1;8.657368;B
BGR;QGDP;TOT;PC_CHGPP;Q;2000-Q2;0.900368;
BGR;QGDP;TOT;PC_CHGPP;Q;2000-Q3;0.813573;
BGR;QGDP;TOT;PC_CHGPP;Q;2000-Q4;0.899985;
BGR;QGDP;TOT;PC_CHGPP;Q;2001-Q1;0.785792;
BGR;QGDP;TOT;PC_CHGPP;Q;2001-Q2;0.97224;
BGR;QGDP;TOT;PC_CHGPP;Q;2001-Q3;1.32891;
BGR;QGDP;TOT;PC_CHGPP;Q;2001-Q4;1.336312;
BGR;QGDP;TOT;PC_CHGPP;Q;2002-Q1;1.621473;
BGR;QGDP;TOT;PC_CHGPP;Q;2002-Q2;1.563444;
BGR;QGDP;TOT;PC_CHGPP;Q;2002-Q3;1.494211;
BGR;QGDP;TOT;PC_CHGPP;Q;2002-Q4;0.991275;
BGR;QGDP;TOT;PC_CHGPP;Q;2003-Q1;1.392134;
BGR;QGDP;TOT;PC_CHGPP;Q;2003-Q2;0.954856;
BGR;QGDP;TOT;PC_CHGPP;Q;2003-Q3;1.154274;
BGR;QGDP;TOT;PC_CHGPP;Q;2003-Q4;2.034568;
BGR;QGDP;TOT;PC_CHGPP;Q;2004-Q1;1.170918;
BGR;QGDP;TOT;PC_CHGPP;Q;2004-Q2;1.969082;
BGR;QGDP;TOT;PC_CHGPP;Q;2004-Q3;2.106345;
BGR;QGDP;TOT;PC_CHGPP;Q;2004-Q4;1.374318;
BGR;QGDP;TOT;PC_CHGPP;Q;2005-Q1;2.176007;
BGR;QGDP;TOT;PC_CHGPP;Q;2005-Q2;1.402371;
BGR;QGDP;TOT;PC_CHGPP;Q;2005-Q3;1.306515;
BGR;QGDP;TOT;PC_CHGPP;Q;2005-Q4;1.66982;
BGR;QGDP;TOT;PC_CHGPP;Q;2006-Q1;1.547734;
BGR;QGDP;TOT;PC_CHGPP;Q;2006-Q2;1.732382;
BGR;QGDP;TOT;PC_CHGPP;Q;2006-Q3;2.127663;
BGR;QGDP;TOT;PC_CHGPP;Q;2006-Q4;1.648318;
BGR;QGDP;TOT;PC_CHGPP;Q;2007-Q1;1.366698;
BGR;QGDP;TOT;PC_CHGPP;Q;2007-Q2;1.945135;
BGR;QGDP;TOT;PC_CHGPP;Q;2007-Q3;1.218386;
BGR;QGDP;TOT;PC_CHGPP;Q;2007-Q4;2.135488;
BGR;QGDP;TOT;PC_CHGPP;Q;2008-Q1;1.731498;
BGR;QGDP;TOT;PC_CHGPP;Q;2008-Q2;1.099636;
BGR;QGDP;TOT;PC_CHGPP;Q;2008-Q3;1.035834;
BGR;QGDP;TOT;PC_CHGPP;Q;2008-Q4;0.296138;
BGR;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-3.937762;
BGR;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.188626;
BGR;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.662612;
BGR;QGDP;TOT;PC_CHGPP;Q;2009-Q4;-3.106163;
BGR;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.926672;
BGR;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.490914;
BGR;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.635997;
BGR;QGDP;TOT;PC_CHGPP;Q;2010-Q4;1.02407;
BGR;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.257485;
BGR;QGDP;TOT;PC_CHGPP;Q;2011-Q2;1.036368;
BGR;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.058061;
BGR;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.174566;
BGR;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.423379;
BGR;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.288163;
BGR;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.172635;
BGR;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.176721;
BGR;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.062774;
BGR;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.01456;
BGR;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.653296;
BGR;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.374366;
BGR;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.196851;
BGR;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.869302;
BGR;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.576176;
BGR;QGDP;TOT;PC_CHGPP;Q;2014-Q4;1.080756;
BGR;QGDP;TOT;PC_CHGPP;Q;2015-Q1;1.10401;
BGR;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.851212;
BGR;QGDP;TOT;PC_CHGPP;Q;2015-Q3;1.250476;
BGR;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.807469;
BGR;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.996519;
BGR;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.950557;
BGR;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.665701;
BGR;QGDP;TOT;PC_CHGPP;Q;2016-Q4;1.139378;
BGR;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.807522;
BGR;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.848739;
BGR;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.820796;
BGR;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.715927;
BGR;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.610756;
BGR;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.927889;
BGR;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.98667;
BGR;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.814576;
BGR;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.984881;P
BGR;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.67436;P
BGR;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.663202;P
BGR;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.756941;P
BGR;QGDP;TOT;PC_CHGPP;Q;2020-Q1;0.288235;P
BGR;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-10.008811765;P
BGR;QGDP;TOT;PC_CHGPY;Q;1996-Q1;23.670514;
BGR;QGDP;TOT;PC_CHGPY;Q;1996-Q2;9.397532;
BGR;QGDP;TOT;PC_CHGPY;Q;1996-Q3;3.610379;
BGR;QGDP;TOT;PC_CHGPY;Q;1996-Q4;-6.823964;
BGR;QGDP;TOT;PC_CHGPY;Q;1997-Q1;-17.202259;
BGR;QGDP;TOT;PC_CHGPY;Q;1997-Q2;-17.145089;
BGR;QGDP;TOT;PC_CHGPY;Q;1997-Q3;-11.004263;
